STATE_CODE,STATE_CODE_EXP,SHRP_ID,CONSTRUCTION_NO,YEAR,AADTT_ALL_TRUCKS_TREND,ANNUAL_TRUCK_VOLUME_TREND
51,Virginia,5009,1,2002,374,136510
51,Virginia,5009,1,2003,374,136510
51,Virginia,5009,1,2004,319,116754
51,Virginia,5009,1,2005,306,111690
51,Virginia,5009,1,2006,324,118260
51,Virginia,5009,1,2007,373,136145
51,Virginia,5009,1,2008,367,134322
51,Virginia,5009,1,2009,346,126290
51,Virginia,5009,1,2010,379,138335
51,Virginia,5009,1,2011,485,177025
51,Virginia,5009,1,2012,460,168360
51,Virginia,5009,1,2013,348,127020
51,Virginia,5009,1,2014,364,132860
51,Virginia,5009,1,2015,398,145270
51,Virginia,5009,1,2016,286,104676
51,Virginia,5009,1,2017,278,101470
51,Virginia,5009,2,1998,306,65790
51,Virginia,5009,2,1999,312,113880
51,Virginia,5009,2,2000,320,117120
51,Virginia,5009,2,2001,336,122640
51,Virginia,5009,2,2002,374,136510
51,Virginia,5009,2,2003,374,136510
51,Virginia,5009,2,2004,319,116754
51,Virginia,5009,2,2005,306,111690
51,Virginia,5009,2,2006,324,118260
51,Virginia,5009,2,2007,373,136145
53,Washington,3812,1,1991,1014,370110
53,Washington,3812,1,1992,794,290604
53,Washington,3812,1,1993,731,233189
53,Washington,3813,1,1966,163,19886
53,Washington,3813,1,1967,150,54750
53,Washington,3813,1,1968,174,63684
53,Washington,3813,1,1969,188,68620
53,Washington,3813,1,1970,211,77015
53,Washington,0201,1,2013,959,350035
53,Washington,0201,1,2014,963,351495
53,Washington,0201,1,2015,1008,367920
53,Washington,0201,1,2016,1041,381006
53,Washington,0201,1,2017,1052,383980
53,Washington,0202,1,1993,0,0
53,Washington,0202,1,1994,0,0
53,Washington,0202,1,1995,831,50691
53,Washington,0202,1,1996,920,336720
53,Washington,0202,1,1997,750,273750
53,Washington,0202,1,1998,829,302585
53,Washington,0202,1,1999,810,295650
53,Washington,0202,1,2000,868,317688
53,Washington,0202,1,2001,859,313535
53,Washington,0202,1,2002,910,332150
53,Washington,0202,1,2003,915,333975
53,Washington,0202,1,2004,1013,370758
53,Washington,0202,1,2005,1060,386900
53,Washington,0202,1,2006,985,359525
53,Washington,0202,1,2007,966,352590
53,Washington,0202,1,2008,884,323544
53,Washington,0202,1,2009,926,337990
53,Washington,0202,1,2010,999,364635
53,Washington,0202,1,2011,1021,372665
53,Washington,0202,1,2012,1041,381006
53,Washington,0202,1,2013,959,350035
53,Washington,0202,1,2014,963,351495
53,Washington,0202,1,2015,1008,367920
53,Washington,0202,1,2016,1041,381006
53,Washington,0202,1,2017,1052,383980
53,Washington,0203,1,1993,0,0
53,Washington,0203,1,1994,0,0
53,Washington,0203,1,1995,831,50691
53,Washington,0203,1,1996,920,336720
53,Washington,0203,1,1997,750,273750
53,Washington,0203,1,1998,829,302585
53,Washington,0203,1,1999,810,295650
53,Washington,0203,1,2000,868,317688
53,Washington,0203,1,2001,859,313535
53,Washington,0203,1,2002,910,332150
53,Washington,0203,1,2003,915,333975
53,Washington,0203,1,2004,1013,370758
53,Washington,0203,1,2005,1060,386900
53,Washington,0203,1,2006,985,359525
53,Washington,0203,1,2007,966,352590
53,Washington,0203,1,2008,884,323544
53,Washington,0203,1,2009,926,337990
53,Washington,0203,1,2010,999,364635
53,Washington,0203,1,2011,1021,372665
53,Washington,0203,1,2012,1041,381006
53,Washington,0203,1,2013,959,350035
53,Washington,0203,1,2014,963,351495
53,Washington,0203,1,2015,1008,367920
53,Washington,0203,1,2016,1041,381006
53,Washington,0203,1,2017,1052,383980
53,Washington,0204,1,1993,0,0
53,Washington,0204,1,1994,0,0
53,Washington,0204,1,1995,831,50691
53,Washington,0204,1,1996,920,336720
53,Washington,0204,1,1997,750,273750
53,Washington,0204,1,1998,829,302585
53,Washington,0204,1,1999,810,295650
53,Washington,0204,1,2000,868,317688
53,Washington,0204,1,2001,859,313535
53,Washington,7409,1,2005,1783,650795
53,Washington,7409,1,2006,1809,660285
53,Washington,7409,1,2007,1859,678535
53,Washington,7409,1,2008,1736,635376
53,Washington,7409,1,2009,1770,646050
53,Washington,7409,1,2010,1780,649700
53,Washington,7409,1,2011,1634,596410
53,Washington,7409,1,2012,1749,640134
53,Washington,7409,1,2013,1594,581810
55,Wisconsin,B902,1,2005,2417,882205
55,Wisconsin,B902,1,2006,2465,899725
55,Wisconsin,B902,1,2007,2514,917610
55,Wisconsin,B902,1,2008,2565,938790
55,Wisconsin,B902,1,2009,2406,878190
55,Wisconsin,B902,1,2010,2443,891695
55,Wisconsin,B902,1,2011,2480,376960
55,Wisconsin,B902,2,1992,1909,324530
55,Wisconsin,B902,2,1993,2382,869430
55,Wisconsin,B902,2,1994,2383,869795
55,Wisconsin,B902,2,1995,2064,753360
55,Wisconsin,B902,2,1996,1598,584868
55,Wisconsin,B902,2,1997,1532,559180
55,Wisconsin,B902,2,1998,1520,554800
55,Wisconsin,B902,2,1999,1816,662840
55,Wisconsin,B902,2,2000,1574,576084
55,Wisconsin,B902,2,2001,1526,556990
55,Wisconsin,B902,2,2002,2277,831105
55,Wisconsin,B902,2,2003,2323,847895
55,Wisconsin,B902,2,2004,2369,867054
55,Wisconsin,B902,2,2005,2417,882205
55,Wisconsin,B902,2,2006,2465,899725
55,Wisconsin,B902,2,2007,2514,917610
55,Wisconsin,B902,2,2008,2565,938790
55,Wisconsin,B902,2,2009,2406,878190
55,Wisconsin,B902,2,2010,2443,891695
55,Wisconsin,B902,2,2011,2480,376960
55,Wisconsin,B902,3,1998,1520,325280
55,Wisconsin,B902,3,1999,1816,662840
55,Wisconsin,B902,3,2000,1574,576084
55,Wisconsin,B902,3,2001,1526,556990
55,Wisconsin,B902,3,2002,2277,831105
55,Wisconsin,B902,3,2003,2323,847895
55,Wisconsin,B902,3,2004,2369,867054
55,Wisconsin,B902,3,2005,2417,882205
55,Wisconsin,B902,3,2006,2465,899725
55,Wisconsin,B902,3,2007,2514,917610
55,Wisconsin,B902,3,2008,2565,938790
55,Wisconsin,B902,3,2009,2406,878190
55,Wisconsin,B902,3,2010,2443,891695
55,Wisconsin,B902,3,2011,2480,376960
55,Wisconsin,B902,4,2001,1526,186172
55,Wisconsin,B902,4,2002,2277,831105
55,Wisconsin,B902,4,2003,2323,847895
55,Wisconsin,B902,4,2004,2369,867054
55,Wisconsin,B902,4,2005,2417,882205
55,Wisconsin,B902,4,2006,2465,899725
55,Wisconsin,B902,4,2007,2514,917610
55,Wisconsin,B902,4,2008,2565,938790
55,Wisconsin,B902,4,2009,2406,878190
55,Wisconsin,B902,4,2010,2443,891695
55,Wisconsin,B902,4,2011,2480,376960
55,Wisconsin,B902,5,2006,2465,527510
55,Wisconsin,B902,5,2007,2514,917610
55,Wisconsin,B902,5,2008,2565,938790
55,Wisconsin,B902,5,2009,2406,878190
55,Wisconsin,B902,5,2010,2443,891695
55,Wisconsin,B902,5,2011,2480,376960
55,Wisconsin,B902,6,2008,2565,548910
55,Wisconsin,B902,6,2009,2406,878190
56,Wyoming,7773,4,2012,22,8052
56,Wyoming,7773,4,2013,22,8030
56,Wyoming,7773,4,2014,21,7665
56,Wyoming,7773,4,2015,21,7665
56,Wyoming,7773,4,2016,20,7320
56,Wyoming,7773,4,2017,20,7300
56,Wyoming,7773,5,2007,34,5202
56,Wyoming,7773,5,2008,37,13542
56,Wyoming,7773,5,2009,23,8395
56,Wyoming,7773,5,2010,23,8395
56,Wyoming,7773,5,2011,22,8030
56,Wyoming,7773,5,2012,22,8052
55,Wisconsin,B908,1,1980,1332,487512
55,Wisconsin,B908,1,1981,1369,499685
55,Wisconsin,B908,1,1982,1406,513190
55,Wisconsin,B908,1,1983,1443,526695
55,Wisconsin,B908,1,1984,1480,541680
55,Wisconsin,B908,1,1985,1517,553705
55,Wisconsin,B908,1,1986,1554,567210
55,Wisconsin,B908,1,1987,1591,580715
55,Wisconsin,B908,1,1988,1628,595848
55,Wisconsin,B908,1,1989,1665,607725
55,Wisconsin,B908,1,1990,1702,621230
55,Wisconsin,B908,1,1991,1739,634735
55,Wisconsin,B908,1,1992,1909,698694
55,Wisconsin,B908,1,1993,2382,869430
55,Wisconsin,B908,1,1994,2383,869795
55,Wisconsin,B908,1,1995,2064,753360
55,Wisconsin,B908,1,1996,1598,584868
55,Wisconsin,B908,1,1997,1532,559180
55,Wisconsin,B908,1,1998,1520,554800
55,Wisconsin,B908,1,1999,1816,662840
55,Wisconsin,B908,1,2000,1574,576084
55,Wisconsin,B908,1,2001,1526,556990
55,Wisconsin,B908,1,2002,2277,831105
55,Wisconsin,B908,1,2003,2323,847895
55,Wisconsin,B908,1,2004,2369,867054
55,Wisconsin,B908,1,2005,2417,882205
55,Wisconsin,B908,1,2006,2465,899725
55,Wisconsin,B908,1,2007,2514,917610
55,Wisconsin,B908,1,2008,2565,938790
55,Wisconsin,B908,1,2009,2406,878190
55,Wisconsin,B908,1,2010,2443,891695
55,Wisconsin,B908,1,2011,2480,905200
55,Wisconsin,B908,1,2012,2517,385101
55,Wisconsin,B908,2,1992,1909,324530
55,Wisconsin,B908,2,1993,2382,869430
55,Wisconsin,B908,2,1994,2383,869795
55,Wisconsin,B908,2,1995,2064,753360
55,Wisconsin,B908,2,1996,1598,584868
55,Wisconsin,B908,2,1997,1532,559180
55,Wisconsin,B908,2,1998,1520,554800
55,Wisconsin,B908,2,1999,1816,662840
55,Wisconsin,B908,2,2000,1574,576084
55,Wisconsin,B908,2,2001,1526,556990
55,Wisconsin,B908,2,2002,2277,831105
55,Wisconsin,B908,2,2003,2323,847895
55,Wisconsin,B908,2,2004,2369,867054
55,Wisconsin,B908,2,2005,2417,882205
55,Wisconsin,B908,2,2006,2465,899725
55,Wisconsin,B908,2,2007,2514,917610
55,Wisconsin,B908,2,2008,2565,938790
55,Wisconsin,B908,2,2009,2406,878190
55,Wisconsin,B908,2,2010,2443,891695
55,Wisconsin,B908,2,2011,2480,905200
55,Wisconsin,B908,2,2012,2517,385101
55,Wisconsin,B908,3,1998,1520,325280
55,Wisconsin,B908,3,1999,1816,662840
55,Wisconsin,B908,3,2000,1574,576084
55,Wisconsin,B908,3,2001,1526,556990
56,Wyoming,B330,2,1997,98,35770
56,Wyoming,B330,2,1998,111,40515
56,Wyoming,B330,2,1999,101,36865
56,Wyoming,B330,2,2000,107,39162
56,Wyoming,B330,2,2001,94,34310
56,Wyoming,B330,2,2002,83,16185
56,Wyoming,B350,1,1987,95,11590
56,Wyoming,B350,1,1988,113,41358
56,Wyoming,B350,1,1989,118,43070
56,Wyoming,B350,1,1990,123,44895
56,Wyoming,B350,1,1991,123,44895
56,Wyoming,B350,1,1992,118,43188
56,Wyoming,B350,1,1993,89,32485
56,Wyoming,1007,2,1992,70,25620
56,Wyoming,1007,2,1993,44,16060
56,Wyoming,1007,2,1994,41,14965
56,Wyoming,1007,2,1995,42,15330
56,Wyoming,1007,2,1996,30,10980
56,Wyoming,1007,2,1997,25,9125
56,Wyoming,1007,2,1998,33,12045
56,Wyoming,1007,2,1999,31,11315
56,Wyoming,1007,2,2000,34,12444
56,Wyoming,1007,2,2001,43,15695
56,Wyoming,1007,2,2002,42,15330
56,Wyoming,1007,2,2003,35,12775
56,Wyoming,1007,2,2004,34,12444
56,Wyoming,1007,2,2005,37,13505
56,Wyoming,1007,2,2006,42,15330
56,Wyoming,1007,2,2007,37,10138
56,Wyoming,1007,3,1998,33,9075
56,Wyoming,1007,3,1999,31,11315
56,Wyoming,1007,3,2000,34,12444
56,Wyoming,1007,3,2001,43,15695
56,Wyoming,1007,3,2002,42,15330
56,Wyoming,1007,3,2003,35,12775
56,Wyoming,1007,3,2004,34,12444
56,Wyoming,1007,3,2005,37,13505
56,Wyoming,1007,3,2006,42,15330
56,Wyoming,1007,3,2007,37,10138
56,Wyoming,1007,4,1999,31,3782
56,Wyoming,1007,4,2000,34,12444
56,Wyoming,1007,4,2001,43,15695
56,Wyoming,1007,4,2002,42,15330
56,Wyoming,1007,4,2003,35,12775
56,Wyoming,1007,4,2004,34,12444
56,Wyoming,1007,4,2005,37,13505
56,Wyoming,1007,4,2006,42,15330
56,Wyoming,1007,4,2007,37,10138
56,Wyoming,2015,1,1978,390,119340
56,Wyoming,2015,1,1979,370,135050
56,Wyoming,2015,1,1980,400,146400
56,Wyoming,2015,1,1981,450,164250
56,Wyoming,2015,1,1982,355,129575
56,Wyoming,2015,1,1983,370,135050
56,Wyoming,2015,1,1984,375,137250
56,Wyoming,2015,1,1985,370,135050
56,Wyoming,2015,1,1986,375,136875
56,Wyoming,2015,1,1987,385,140525
56,Wyoming,2015,1,1988,395,144570
56,Wyoming,2015,1,1989,420,153300
56,Wyoming,2015,1,1990,390,142350
56,Wyoming,2015,1,1991,312,113880
56,Wyoming,2015,1,1992,416,152256
56,Wyoming,2015,1,1993,402,146730
56,Wyoming,2015,1,1994,433,158045
56,Wyoming,2015,1,1995,368,134320
56,Wyoming,2015,1,1996,379,138714
56,Wyoming,2015,1,1997,442,161330
56,Wyoming,2015,1,1998,497,181405
56,Wyoming,2015,1,1999,490,178850
56,Wyoming,2015,1,2000,502,183732
56,Wyoming,2015,1,2001,540,197100
56,Wyoming,2015,1,2002,557,203305
56,Wyoming,2015,1,2003,523,190895
56,Wyoming,2015,1,2004,507,185562
56,Wyoming,2015,1,2005,607,221555
56,Wyoming,2015,1,2006,623,227395
56,Wyoming,2015,1,2007,673,78741
81,Alberta,0501,4,2007,820,299300
81,Alberta,0501,4,2008,754,91988
81,Alberta,0501,5,1998,650,139100
81,Alberta,0501,5,1999,605,220825
81,Alberta,0501,5,2000,630,230580
81,Alberta,0501,5,2001,666,243090
81,Alberta,0501,5,2002,647,236155
81,Alberta,0501,5,2003,687,250755
81,Alberta,0501,5,2004,736,269376
81,Alberta,0501,5,2005,682,248930
81,Alberta,0501,5,2006,836,305140
56,Wyoming,3027,2,2002,2396,874540
56,Wyoming,3027,2,2003,2697,984405
56,Wyoming,3027,2,2004,2811,1028826
56,Wyoming,3027,2,2005,2988,1090620
56,Wyoming,3027,2,2006,2949,1076385
56,Wyoming,3027,2,2007,3083,373043
56,Wyoming,6029,1,1976,83,15272
56,Wyoming,6029,1,1977,78,28470
56,Wyoming,6029,1,1978,71,25915
56,Wyoming,6029,1,1979,74,27010
56,Wyoming,6029,1,1980,87,31842
56,Wyoming,6029,1,1981,73,26645
56,Wyoming,6029,1,1982,85,31025
56,Wyoming,6029,1,1983,80,29200
56,Wyoming,6029,1,1984,78,28548
56,Wyoming,6029,1,1985,80,29200
56,Wyoming,6029,1,1986,83,30295
56,Wyoming,6029,1,1987,85,31025
56,Wyoming,6029,1,1988,83,30378
56,Wyoming,6029,1,1989,90,32850
56,Wyoming,6029,1,1990,80,29200
56,Wyoming,6029,1,1991,85,31025
56,Wyoming,6029,1,1992,95,34770
56,Wyoming,6029,1,1993,69,25185
56,Wyoming,6029,1,1994,58,21170
56,Wyoming,6029,1,1995,52,18980
56,Wyoming,6029,1,1996,43,15738
56,Wyoming,6029,1,1997,45,16425
56,Wyoming,6029,1,1998,52,18980
56,Wyoming,6029,1,1999,51,18615
56,Wyoming,6029,1,2000,50,18300
56,Wyoming,6029,1,2001,57,20805
56,Wyoming,6029,1,2002,53,19345
56,Wyoming,6029,1,2003,59,21535
56,Wyoming,6029,1,2004,63,23058
56,Wyoming,6029,1,2005,74,20276
56,Wyoming,6029,2,1997,45,9630
56,Wyoming,6029,2,1998,52,18980
56,Wyoming,6029,2,1999,51,18615
56,Wyoming,6029,2,2000,50,18300
56,Wyoming,6029,2,2001,57,20805
56,Wyoming,6029,2,2002,53,19345
56,Wyoming,6029,2,2003,59,21535
56,Wyoming,6029,2,2004,63,23058
56,Wyoming,6029,2,2005,74,20276
56,Wyoming,6029,3,1997,45,6255
56,Wyoming,6029,3,1998,52,18980
56,Wyoming,6029,3,1999,51,18615
56,Wyoming,6029,3,2000,50,18300
56,Wyoming,6029,3,2001,57,20805
56,Wyoming,6029,3,2002,53,19345
56,Wyoming,6029,3,2003,59,21535
56,Wyoming,6029,3,2004,63,23058
56,Wyoming,6029,3,2005,74,20276
56,Wyoming,6029,4,1998,52,7956
56,Wyoming,6029,4,1999,51,18615
56,Wyoming,6029,4,2000,50,18300
56,Wyoming,6029,4,2001,57,20805
56,Wyoming,6029,4,2002,53,19345
56,Wyoming,6029,4,2003,59,21535
56,Wyoming,6029,4,2004,63,23058
56,Wyoming,6029,4,2005,74,20276
56,Wyoming,6031,1,1978,112,13664
56,Wyoming,6031,1,1979,111,40515
56,Wyoming,6031,1,1980,109,39894
56,Wyoming,6031,1,1981,107,39055
56,Wyoming,6031,1,1982,106,38690
56,Wyoming,6031,1,1983,104,37960
81,Alberta,0504,2,1998,650,237250
81,Alberta,0504,2,1999,605,220825
81,Alberta,0504,2,2000,630,230580
81,Alberta,0504,2,2001,666,243090
81,Alberta,0504,2,2002,647,236155
81,Alberta,0504,2,2003,687,250755
81,Alberta,0504,2,2004,736,269376
81,Alberta,0504,2,2005,682,248930
56,Wyoming,7773,5,2013,22,8030
56,Wyoming,7773,5,2014,21,7665
56,Wyoming,7773,5,2015,21,7665
56,Wyoming,7773,5,2016,20,7320
56,Wyoming,7773,5,2017,20,7300
56,Wyoming,7773,6,2009,23,3519
56,Wyoming,7773,6,2010,23,8395
56,Wyoming,7773,6,2011,22,8030
56,Wyoming,7773,6,2012,22,8052
56,Wyoming,7773,6,2013,22,8030
56,Wyoming,7773,6,2014,21,7665
56,Wyoming,7773,6,2015,21,7665
56,Wyoming,7773,6,2016,20,7320
56,Wyoming,7773,6,2017,20,7300
56,Wyoming,7773,7,2014,21,4494
56,Wyoming,7773,7,2015,21,7665
56,Wyoming,7773,7,2016,20,7320
56,Wyoming,7773,7,2017,20,7300
56,Wyoming,7775,1,1987,95,11590
56,Wyoming,7775,1,1988,113,41358
56,Wyoming,7775,1,1989,118,43070
56,Wyoming,7775,1,1990,123,44895
56,Wyoming,7775,1,1991,123,44895
56,Wyoming,7775,1,1992,118,43188
56,Wyoming,7775,1,1993,89,32485
56,Wyoming,7775,1,1994,101,36865
56,Wyoming,7775,1,1995,85,31025
56,Wyoming,7775,1,1996,74,27084
56,Wyoming,7775,1,1997,98,35770
56,Wyoming,7775,1,1998,111,40515
56,Wyoming,7775,1,1999,101,36865
56,Wyoming,7775,1,2000,107,39162
56,Wyoming,7775,1,2001,94,34310
56,Wyoming,7775,1,2002,83,30295
56,Wyoming,7775,1,2003,59,21535
56,Wyoming,7775,1,2004,72,26352
56,Wyoming,7775,1,2005,83,30295
56,Wyoming,7775,1,2006,82,29930
56,Wyoming,7775,1,2007,83,30295
56,Wyoming,7775,1,2008,74,27084
56,Wyoming,7775,1,2009,67,24455
56,Wyoming,7775,1,2010,55,16005
56,Wyoming,7775,2,2002,83,16102
56,Wyoming,7775,2,2003,59,21535
56,Wyoming,7775,2,2004,72,26352
56,Wyoming,7775,2,2005,83,30295
56,Wyoming,7775,2,2006,82,29930
56,Wyoming,7775,2,2007,83,30295
56,Wyoming,7775,2,2008,74,27084
56,Wyoming,7775,2,2009,67,24455
56,Wyoming,7775,2,2010,55,16005
56,Wyoming,7775,3,2003,59,9027
56,Wyoming,7775,3,2004,72,26352
56,Wyoming,7775,3,2005,83,30295
56,Wyoming,7775,3,2006,82,29930
56,Wyoming,7775,3,2007,83,30295
56,Wyoming,7775,3,2008,74,27084
56,Wyoming,7775,3,2009,67,24455
56,Wyoming,7775,3,2010,55,16005
56,Wyoming,7775,4,2007,83,12699
56,Wyoming,7775,4,2008,74,27084
56,Wyoming,7775,4,2009,67,24455
56,Wyoming,7775,4,2010,55,16005
56,Wyoming,7775,5,2010,55,4125
56,Wyoming,7775,5,2011,62,22630
56,Wyoming,7775,5,2012,53,19398
56,Wyoming,7775,5,2013,55,20075
81,Alberta,0508,3,2008,754,91988
81,Alberta,0508,4,2002,647,138458
81,Alberta,0508,4,2003,687,250755
81,Alberta,0508,4,2004,736,269376
81,Alberta,0508,4,2005,682,248930
81,Alberta,0508,4,2006,836,305140
81,Alberta,0508,4,2007,820,299300
81,Alberta,0508,4,2008,754,91988
81,Alberta,0508,5,2004,736,157504
81,Alberta,0508,5,2005,682,248930
81,Alberta,0508,5,2006,836,305140
56,Wyoming,B350,1,1994,101,36865
56,Wyoming,B350,1,1995,85,31025
56,Wyoming,B350,1,1996,74,27084
56,Wyoming,B350,1,1997,98,35770
56,Wyoming,B350,1,1998,111,40515
56,Wyoming,B350,1,1999,101,36865
56,Wyoming,B350,1,2000,107,39162
56,Wyoming,B350,1,2001,94,34310
56,Wyoming,B350,1,2002,83,16185
56,Wyoming,B350,2,1990,123,19557
56,Wyoming,B350,2,1991,123,44895
56,Wyoming,B350,2,1992,118,43188
56,Wyoming,B350,2,1993,89,32485
56,Wyoming,B350,2,1994,101,36865
56,Wyoming,B350,2,1995,85,31025
56,Wyoming,B350,2,1996,74,27084
56,Wyoming,B350,2,1997,98,35770
56,Wyoming,B350,2,1998,111,40515
56,Wyoming,B350,2,1999,101,36865
56,Wyoming,B350,2,2000,107,39162
56,Wyoming,B350,2,2001,94,34310
56,Wyoming,B350,2,2002,83,16185
56,Wyoming,B360,1,1987,95,11590
56,Wyoming,B360,1,1988,113,41358
56,Wyoming,B360,1,1989,118,43070
56,Wyoming,B360,1,1990,123,44895
56,Wyoming,B360,1,1991,123,44895
56,Wyoming,B360,1,1992,118,43188
56,Wyoming,B360,1,1993,89,32485
56,Wyoming,B360,1,1994,101,36865
56,Wyoming,B360,1,1995,85,31025
56,Wyoming,B360,1,1996,74,27084
56,Wyoming,B360,1,1997,98,35770
56,Wyoming,B360,1,1998,111,40515
56,Wyoming,B360,1,1999,101,36865
56,Wyoming,B360,1,2000,107,39162
56,Wyoming,B360,1,2001,94,34310
56,Wyoming,B360,1,2002,83,16185
56,Wyoming,B360,2,1990,123,19557
56,Wyoming,B360,2,1991,123,44895
56,Wyoming,B360,2,1992,118,43188
56,Wyoming,B360,2,1993,89,32485
56,Wyoming,B360,2,1994,101,36865
56,Wyoming,B360,2,1995,85,31025
56,Wyoming,B360,2,1996,74,27084
56,Wyoming,B360,2,1997,98,35770
56,Wyoming,B360,2,1998,111,40515
56,Wyoming,B360,2,1999,101,36865
56,Wyoming,B360,2,2000,107,39162
56,Wyoming,B360,2,2001,94,34310
56,Wyoming,B360,2,2002,83,16185
72,Puerto Rico,1003,1,1987,827,176978
72,Puerto Rico,1003,1,1988,1039,380274
72,Puerto Rico,1003,1,1989,1077,393105
72,Puerto Rico,1003,1,1990,690,251850
72,Puerto Rico,1003,1,1991,711,259515
72,Puerto Rico,1003,1,1992,732,267912
72,Puerto Rico,1003,1,1993,754,275210
72,Puerto Rico,1003,1,1994,777,283605
72,Puerto Rico,1003,1,1995,800,292000
72,Puerto Rico,1003,1,1996,824,301584
72,Puerto Rico,1003,1,1997,849,210552
72,Puerto Rico,1003,2,1996,824,190344
81,Alberta,1804,3,2009,1162,424130
81,Alberta,1804,3,2010,1254,457710
81,Alberta,1804,3,2011,1353,493845
81,Alberta,1804,3,2012,1461,534726
81,Alberta,1804,3,2013,1576,575240
81,Alberta,1804,3,2014,1701,620865
81,Alberta,1804,3,2015,1836,670140
81,Alberta,1804,3,2016,1982,725412
81,Alberta,1804,3,2017,2139,780735
81,Alberta,1804,4,1998,520,111280
81,Alberta,1804,4,1999,580,211700
81,Alberta,1804,4,2000,550,201300
81,Alberta,0501,5,2007,820,299300
81,Alberta,0501,5,2008,754,91988
81,Alberta,0501,6,1998,650,79300
81,Alberta,0501,6,1999,605,220825
81,Alberta,0501,6,2000,630,230580
81,Alberta,0501,6,2001,666,243090
81,Alberta,0501,6,2002,647,236155
81,Alberta,0501,6,2003,687,250755
81,Alberta,0501,6,2004,736,269376
81,Alberta,0501,6,2005,682,248930
81,Alberta,0501,6,2006,836,305140
81,Alberta,0501,6,2007,820,299300
81,Alberta,0501,6,2008,754,91988
81,Alberta,0501,7,2000,630,115920
81,Alberta,0501,7,2001,666,243090
81,Alberta,0501,7,2002,647,236155
81,Alberta,0501,7,2003,687,250755
81,Alberta,0501,7,2004,736,269376
81,Alberta,0501,7,2005,682,248930
81,Alberta,0501,7,2006,836,305140
81,Alberta,0501,7,2007,820,299300
81,Alberta,0501,7,2008,754,91988
81,Alberta,0501,8,2003,687,147018
81,Alberta,0501,8,2004,736,269376
81,Alberta,0501,8,2005,682,248930
81,Alberta,0501,8,2006,836,305140
81,Alberta,0501,8,2007,820,299300
81,Alberta,0501,8,2008,754,91988
81,Alberta,0501,9,2004,736,112608
81,Alberta,0501,9,2005,682,248930
81,Alberta,0501,9,2006,836,305140
81,Alberta,0501,9,2007,820,299300
81,Alberta,0501,9,2008,754,91988
81,Alberta,0502,1,1977,63,13482
81,Alberta,0502,1,1978,87,31755
81,Alberta,0502,1,1979,111,40515
81,Alberta,0502,1,1980,134,49044
81,Alberta,0502,1,1981,158,57670
81,Alberta,0502,1,1982,181,66065
81,Alberta,0502,1,1983,205,74825
81,Alberta,0502,1,1984,228,83448
81,Alberta,0502,1,1985,252,91980
81,Alberta,0502,1,1986,275,100375
81,Alberta,0502,1,1987,299,109135
81,Alberta,0502,1,1988,322,117852
81,Alberta,0502,1,1989,346,126290
81,Alberta,0502,1,1990,323,117895
81,Alberta,0502,1,1991,282,102930
81,Alberta,0502,1,1992,306,111996
81,Alberta,0502,1,1993,335,122275
81,Alberta,0502,1,1994,500,182500
81,Alberta,0502,1,1995,600,219000
81,Alberta,0502,1,1996,580,212280
81,Alberta,0502,1,1997,630,229950
81,Alberta,0502,1,1998,650,237250
81,Alberta,0502,1,1999,605,220825
81,Alberta,0502,1,2000,630,230580
81,Alberta,0502,1,2001,666,243090
81,Alberta,0502,1,2002,647,236155
81,Alberta,0502,1,2003,687,250755
81,Alberta,0502,1,2004,736,269376
81,Alberta,0502,1,2005,682,248930
82,British Columbia,1005,1,1987,179,65335
82,British Columbia,1005,1,1988,188,68808
82,British Columbia,1005,1,1989,174,63510
82,British Columbia,1005,1,1990,222,81030
82,British Columbia,1005,1,1991,292,106580
82,British Columbia,1005,1,1992,304,111264
82,British Columbia,1005,1,1993,335,60970
82,British Columbia,1005,2,1993,335,61640
82,British Columbia,1005,2,1994,350,127750
82,British Columbia,1005,2,1995,385,140525
82,British Columbia,1005,2,1996,420,153720
82,British Columbia,1005,2,1997,455,166075
81,Alberta,0504,2,2006,836,305140
81,Alberta,0504,2,2007,820,299300
81,Alberta,0504,2,2008,754,91988
81,Alberta,0504,3,2000,630,115920
81,Alberta,0504,3,2001,666,243090
81,Alberta,0504,3,2002,647,236155
81,Alberta,0504,3,2003,687,250755
81,Alberta,0504,3,2004,736,269376
81,Alberta,0504,3,2005,682,248930
81,Alberta,0504,3,2006,836,305140
81,Alberta,0504,3,2007,820,299300
81,Alberta,0504,3,2008,754,91988
81,Alberta,0505,1,1977,63,13482
81,Alberta,0505,1,1978,87,31755
81,Alberta,0505,1,1979,111,40515
81,Alberta,0505,1,1980,134,49044
81,Alberta,0505,1,1981,158,57670
81,Alberta,0505,1,1982,181,66065
81,Alberta,0505,1,1983,205,74825
81,Alberta,0505,1,1984,228,83448
81,Alberta,0505,1,1985,252,91980
81,Alberta,0505,1,1986,275,100375
81,Alberta,0505,1,1987,299,109135
81,Alberta,0505,1,1988,322,117852
81,Alberta,0505,1,1989,346,126290
81,Alberta,0505,1,1990,323,117895
81,Alberta,0505,1,1991,282,102930
81,Alberta,0505,1,1992,306,111996
81,Alberta,0505,1,1993,335,122275
81,Alberta,0505,1,1994,500,182500
81,Alberta,0505,1,1995,600,219000
81,Alberta,0505,1,1996,580,212280
81,Alberta,0505,1,1997,630,229950
81,Alberta,0505,1,1998,650,237250
